edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.02,12,359951,2975,2975,764,764,0.1,0.023863697373182224,1971,0.14562462105138194,287.0261280922738,0.009619716853880307,0.45753377182103155,0.38203463203463206,-0.06963950946916407,5.093757091604713,20,42.1200156211853,
0.02,13,359908,2974,2975,743,743,0.4,-0.009316326493152198,2239,0.15094795859807497,337.97247930108983,-0.006646383036689421,0.4186384491622119,0.6406926406926406,-0.13372143198156172,5.3788798943819955,20,41.207395792007446,
0.02,14,359986,2975,2974,754,754,0.30000000000000004,-0.004536746436131949,2884,0.17002514990284062,490.3525323197924,0.04382368494264248,0.7294483528957455,0.08333333333333333,-0.04191363909691037,4.423868372369554,20,42.116132736206055,
0.02,15,359971,2975,2974,755,755,0.2,0.04305206894641162,1345,0.16532154559122775,222.35747882020132,0.004383468328290825,0.4675762427408181,0.8203463203463204,0.5881133429151248,5.8775606997688925,20,42.6320104598999,
0.02,16,359963,2974,2975,763,763,0.4,-0.006814215508909016,2331,0.16920627815041053,394.4198343686069,0.017561777589830286,0.5584626495459879,0.2002164502164502,0.06117832649596331,5.625203491930218,20,42.332112550735474,
0.02,17,359956,2975,2975,739,739,0.2,0.010260391017957777,541,0.15848426137941773,85.73998540626499,0.0011999459876636232,0.45050274378107913,0.32142857142857145,0.11551136567210822,2.782178459724949,20,42.35856246948242,
0.02,18,359891,2974,2974,760,760,0.1,-0.030156575132197272,2291,0.14347509621340138,328.70144542490254,0.03439354491134631,0.6712462218304222,0.8214285714285714,0.01122736973563297,6.338522492889422,20,41.15247058868408,
0.02,19,359951,2976,2974,770,770,0.4,-0.010568658990123107,1949,0.15944554876553121,310.7593745440203,0.04433325432840303,0.731318168109099,0.49134199134199136,-0.005756287789233059,3.4616835943819044,20,42.62530016899109,
0.02,20,359945,2974,2974,743,743,0.5,-0.015058785475917373,2046,0.16109243888975192,329.59512996843245,-0.028401546123532538,0.26904940334554606,0.6471861471861472,0.07187955507040147,3.766501487076898,20,42.65289258956909,
0.02,21,359966,2975,2975,770,770,0.0,-0.023540824687185734,1285,0.1538145703795289,197.65172293769461,0.043674186838826776,0.661521640434056,0.29545454545454547,0.05661309800079967,4.593688488897881,20,44.053404331207275,
0.02,22,359945,2974,2974,764,764,0.2,-0.002135840238779344,2104,0.15030284202796726,316.2371796268431,-0.0011285055693427252,0.4395454691857556,0.8062770562770563,0.11126564365951393,6.024956843735916,20,43.214152812957764,
0.02,23,359905,2974,2975,784,784,0.2,0.02501619854322958,1667,0.1338051826803579,223.05323952815664,0.0007459585350070953,0.43357586046511165,0.5703463203463204,-0.04926403750305203,3.5698179653864397,20,44.47879719734192,
0.02,24,359953,2975,2974,773,773,0.2,0.011126292123159498,1898,0.15599232125585213,296.07342574360734,0.017462586891601704,0.5876439270307598,0.8744588744588745,0.024617199916756323,6.497699588261276,20,44.0860800743103,
